year,month,product,country,volume_kg,value_usd
2023,01,TUNA NSPF IN ATC (OTHER) IN OIL,SOUTH KOREA,58186,428214
2023,01,TUNA NSPF IN ATC (OTHER) IN OIL,SPAIN,4380,44775
2023,01,TUNA NSPF IN ATC (OTHER) IN OIL,THAILAND,86533,453723
2023,01,TUNA NSPF IN ATC (OTHER) IN OIL,TUNISIA,785,8720
2023,01,TUNA NSPF IN ATC (OTHER) IN OIL,VIETNAM,12000,28800
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,COLOMBIA,117417,489772
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,COSTA RICA,28426,256510
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,ECUADOR,852018,3746846
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,INDONESIA,572879,2182272
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,MEXICO,602890,2275164
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,PHILIPPINES,373113,1744765
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,PORTUGAL,480,4202
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,THAILAND,7257262,25056899
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,TURKEY,42942,226800
2023,01,TUNA NSPF IN ATC (OTHER) NOT IN OIL OVER QUOTA,VIETNAM,1919395,3739366
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,COLOMBIA,245801,1606282
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,FIJI,986651,6167232
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,INDONESIA,751940,4036616
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,MAURITIUS,328239,1971848
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,PHILIPPINES,144000,707160
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,THAILAND,1948320,10549248
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL > 6.8KG,VIETNAM,1058000,5616916
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL NOT > 6.8KG,INDONESIA,4579,50475
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL NOT > 6.8KG,ITALY,1423,20117
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL NOT > 6.8KG,SPAIN,2687,33760
2023,01,TUNA NSPF NOT IN A.T.C. NOT IN OIL NOT > 6.8KG,VIETNAM,11408,161813
2023,01,TUNA SKIPJACK FROZEN,MEXICO,2000,3520
2023,01,TUNA SKIPJACK FROZEN,TAIWAN,13000,27300
2023,01,TUNA YELLOWFIN EVISCERATED HEAD-OFF FROZEN,INDONESIA,54478,696405
2023,01,TUNA YELLOWFIN EVISCERATED HEAD-OFF FROZEN,MALDIVE IS.,39020,647472
2023,01,TUNA YELLOWFIN EVISCERATED HEAD-OFF FROZEN,MEXICO,500,6001
2023,01,TUNA YELLOWFIN EVISCERATED HEAD-OFF FROZEN,VIETNAM,196203,2757483
2023,01,TUNA YELLOWFIN FRESH,AUSTRALIA,8383,129181
2023,01,TUNA YELLOWFIN FRESH,BARBADOS,9309,77446
2023,01,TUNA YELLOWFIN FRESH,BELIZE,3134,20518
2023,01,TUNA YELLOWFIN FRESH,BRAZIL,90955,919694
2023,01,TUNA YELLOWFIN FRESH,COSTA RICA,50370,623066
2023,01,TUNA YELLOWFIN FRESH,DOMINICA,4559,9484
2023,01,TUNA YELLOWFIN FRESH,ECUADOR,15300,193752
2023,01,TUNA YELLOWFIN FRESH,FIJI,28793,247841
2023,01,TUNA YELLOWFIN FRESH,FRANCE,3572,34052
2023,01,TUNA YELLOWFIN FRESH,FRENCH POLYNESIA,19470,258621
2023,01,TUNA YELLOWFIN FRESH,GRENADA,26294,261514
2023,01,TUNA YELLOWFIN FRESH,INDONESIA,5380,43100
2023,01,TUNA YELLOWFIN FRESH,MALDIVE IS.,47823,731885
2023,01,TUNA YELLOWFIN FRESH,MARSHALL IS.,17280,195192
2023,01,TUNA YELLOWFIN FRESH,MEXICO,2048,36864
2023,01,TUNA YELLOWFIN FRESH,NEW ZEALAND,2199,19962
2023,01,TUNA YELLOWFIN FRESH,PANAMA,167583,2663603
2023,01,TUNA YELLOWFIN FRESH,PHILIPPINES,46063,530760
2023,01,TUNA YELLOWFIN FRESH,SENEGAL,112,2128
2023,01,TUNA YELLOWFIN FRESH,SEYCHELLES,42972,845626
2023,01,TUNA YELLOWFIN FRESH,SOUTH AFRICA,13236,271948
2023,01,TUNA YELLOWFIN FRESH,SRI LANKA,95944,1824583
2023,01,TUNA YELLOWFIN FRESH,SURINAME,110257,812915
2023,01,TUNA YELLOWFIN FRESH,TONGA,6750,40674
2023,01,TUNA YELLOWFIN FRESH,TRINIDAD & TOBAGO,73044,520227
2023,01,TUNA YELLOWFIN FRESH,VENEZUELA,67890,148516
2023,01,TUNA YELLOWFIN FRESH,VIETNAM,3314,49688
2023,01,WHITEFISH FILLET FRESH,CANADA,10064,161339
2023,01,WHITEFISH FRESH,CANADA,99043,781576
2023,01,WHITEFISH FROZEN,CANADA,27675,194148
2023,01,WHITEFISH MEAT FRESH,CANADA,35836,263105
2023,01,WHITEFISH MEAT FROZEN > 6.8KG,CANADA,72576,12800
2023,01,YELLOW PERCH FILLET FROZEN,CANADA,32680,542333
2023,01,YELLOW PERCH FILLET FROZEN,ESTONIA,13515,271940
2023,01,YELLOW PERCH FILLET FROZEN,POLAND,6600,103579
2023,01,YELLOW PERCH MEAT FRESH,CANADA,91,2664
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,CAPE VERDE,19611,211853
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,FIJI,11027,93682
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,INDONESIA,57227,595397
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,JAPAN,219,2410
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,MALDIVE IS.,9007,83203
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,PHILIPPINES,23492,209457
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,SPAIN,585,7868
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,SURINAME,15032,99420
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,THAILAND,19958,187000
2023,01, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,VIETNAM,54923,557738
2023,02,ABALONE DRIED/SALTED/BRINE,CHILE,616,17004
2023,02,ABALONE FROZEN,AUSTRALIA,8400,281736
2023,02,ABALONE FROZEN,MEXICO,500,30000
2023,02,ABALONE FROZEN,SOUTH KOREA,2069,78268
2023,02,ABALONE LIVE/FRESH,CHILE,15255,75982
2023,02,ABALONE LIVE/FRESH,MEXICO,3276,19718
2023,02,ABALONE LIVE/FRESH,SOUTH KOREA,16452,94602
2023,02,ABALONE PREPARED/PRESERVED,CHINA,20910,323390
2023,02,ABALONE PREPARED/PRESERVED,MEXICO,14655,512934
2023,02,ABALONE PREPARED/PRESERVED,SOUTH KOREA,846,26180
2023,02,ABALONE PRODUCTS PREPARED DINNERS,CHINA,4178,21000
2023,02,ABALONE PRODUCTS PREPARED DINNERS,SOUTH KOREA,4575,17685
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,JAPAN,700,6192
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,MALAYSIA,16115,56052
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,MEXICO,34785,333219
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,SOUTH KOREA,1069,10071
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,TAIWAN,4320,40226
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,THAILAND,26104,81405
2023,02,ANALOG PRODUCT CONTAINING SHELLFISH,VIETNAM,4500,23778
2023,02,ANCHOVY CANNED IN OIL,ARGENTINA,11310,226195
2023,02,ANCHOVY CANNED IN OIL,FRANCE,108,2623
2023,02,ANCHOVY CANNED IN OIL,GREECE,520,6096
2023,02,ANCHOVY CANNED IN OIL,ITALY,11453,168080
2023,02,ANCHOVY CANNED IN OIL,MOROCCO,8640,157560
2023,02,ANCHOVY CANNED IN OIL,PERU,32001,367603
2023,02,ANCHOVY CANNED IN OIL,SPAIN,7479,148121
2023,02,ANCHOVY CANNED IN OIL,TAIWAN,468,2696
2023,02,ANCHOVY CANNED IN OIL,TURKEY,10560,64812
2023,02,ANCHOVY CANNED NOT IN OIL > 6.8KG,CHINA,5775,5776
2023,02,ANCHOVY CANNED NOT IN OIL > 6.8KG,ITALY,500,2655
2023,02,ANCHOVY CANNED NOT IN OIL > 6.8KG,SOUTH KOREA,2854,44088
2023,02,ANCHOVY CANNED NOT IN OIL > 6.8KG,SPAIN,3087,35489
2023,02,ANCHOVY CANNED NOT IN OIL NOT > 6.8KG,ITALY,734,10156
2023,02,ANCHOVY CANNED NOT IN OIL NOT > 6.8KG,SOUTH KOREA,1237,23715
2023,02,ANCHOVY CANNED NOT IN OIL NOT > 6.8KG,SPAIN,6130,32939
2023,02,ANCHOVY FRESH,CANADA,113,2043
2023,02,ANCHOVY FRESH,GREECE,624,4036
2023,02,ANCHOVY SALTED > 6.8KG,ARGENTINA,17914,42994
2023,02,ANCHOVY SALTED > 6.8KG,CHINA,18185,39483
2023,02,ANCHOVY SALTED > 6.8KG,SOUTH KOREA,2565,28533
2023,02,ANCHOVY SALTED NOT IN ATC NOT > 6.8KG,SOUTH KOREA,750,15425
2023,02,AQUATIC INVERTEBRATES NSPF,AUSTRALIA,8290,179639
2023,02,AQUATIC INVERTEBRATES NSPF,CZECH REPUBLIC,1002,49101
2023,02,AQUATIC INVERTEBRATES NSPF,FRENCH POLYNESIA,871,16748
2023,02,AQUATIC INVERTEBRATES NSPF,INDONESIA,3062,79561
2023,02,AQUATIC INVERTEBRATES NSPF,JAPAN,1814,25451
2023,02,AQUATIC INVERTEBRATES NSPF,PHILIPPINES,569,2875
2023,02,AQUATIC INVERTEBRATES NSPF,SOUTH KOREA,403,5269
2023,02,AQUATIC INVERTEBRATES NSPF,TAIWAN,98,2491
2023,02,AQUATIC INVERTEBRATES NSPF,TONGA,1574,12405
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,CHINA,156029,534509
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,ITALY,360,3154
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,JAPAN,696,8235
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,MEXICO,8937,73415
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,PERU,25745,132443
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,PHILIPPINES,9028,35446
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,SOUTH KOREA,2558,27839
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,SPAIN,22358,136442
2023,02,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,THAILAND,33835,199328
2023,02,BASS FRESH,CANADA,1591,18215
2023,02,BASS FRESH,MAURITIUS,5838,53114
2023,02,BASS FRESH,MEXICO,24011,285744
2023,02,BONITO CANNED IN OIL,SPAIN,6340,33015
2023,02,BONITO CANNED NOT IN OIL,JAPAN,7098,24864
2023,02,BONITO CANNED NOT IN OIL,SPAIN,244,4031
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED IN OIL",ECUADOR,2076,10910
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED NOT IN OIL",CANADA,401,6920
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED NOT IN OIL",CHINA,296085,720249
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED NOT IN OIL",SOUTH KOREA,4092,22717
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED NOT IN OIL",THAILAND,16243,47520
2023,02,"BONITO,YELLOWTAIL,POLLOCK CANNED NOT IN OIL",VIETNAM,192925,575130
2023,02,BUTTERFISH FROZEN,BRAZIL,58967,192758
2023,02,BUTTERFISH FROZEN,CANADA,540,10604
2023,02,BUTTERFISH FROZEN,CHINA,128709,338580
2023,02,BUTTERFISH FROZEN,GUYANA,3730,13065
2023,02,BUTTERFISH FROZEN,INDIA,45158,79127
2023,02,CAPELIN FROZEN,CANADA,227,3630
2023,02,CARP NSPF FROZEN,BANGLADESH,15497,148095
2023,02,CARP NSPF FROZEN,BURMA,78920,289553
2023,02,CARP NSPF FROZEN,VIETNAM,2722,8040
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA DRIED",BANGLADESH,571,6120
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA DRIED",NIGERIA,1274,19347
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA DRIED",SOUTH KOREA,9534,96577
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",CHINA,600,2028
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",EL SALVADOR,4091,74190
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",ICELAND,8400,75300
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",SOUTH KOREA,800,16041
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SALTED NOT > 6.8KG",SOUTH KOREA,240,2080
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SMOKED",GHANA,5722,6975
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SMOKED",GUINEA,12285,19003
2023,02,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA SMOKED",NIGERIA,475,2080
2023,02,"CARP,CATFISH,EELS,SNAKEHEAD,TILAPIA FROZEN NOT > 6.8KG",PANAMA,1698,9385
2023,02,"CARP,EELS,SNAKEHEAD FILLET FRESH",SOUTH KOREA,190,2494
2023,02,"CARP,EELS,SNAKEHEAD FILLET FROZEN",CHINA,75655,387698
2023,02,"CARP,EELS,SNAKEHEAD FILLET FROZEN",UNITED KINGDOM,21394,131330
2023,02,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,250571,1292575
2023,02,CATFISH (ICTALURUS) FROZEN,CHINA,170101,348650
2023,02,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,4608356,13842525
2023,02,CATFISH NSPF FROZEN,VIETNAM,145824,611053
2023,02,CAVIAR,AZERBAIJAN,26,18492
2023,02,CAVIAR,BELGIUM,133,87635
2023,02,CAVIAR,BULGARIA,489,97844
2023,02,CAVIAR,CHINA,5252,1305529
2023,02,CAVIAR,FRANCE,299,199752
2023,02,CAVIAR,GREECE,249,49871
2023,02,CAVIAR,ITALY,1069,367836
2023,02,CAVIAR,MADAGASCAR,103,42743
2023,02,CAVIAR,POLAND,426,104869
2023,02,CAVIAR,URUGUAY,19,11387
2023,02,CAVIAR SUBSTITUTE BOILED IN ATC,BELARUS,343,2429
2023,02,CAVIAR SUBSTITUTE BOILED IN ATC,CHINA,2036,28500
2023,02,CAVIAR SUBSTITUTE BOILED IN ATC,SPAIN,61,3372
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,ARMENIA,311,16332
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,AUSTRALIA,20,3082
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,CANADA,450,24790
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,CHINA,3069,62075
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,FRANCE,712,39188
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,GREECE,210,4960
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,ICELAND,49918,898432
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,ITALY,237,18311
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,JAPAN,10846,425228
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,SOUTH KOREA,7304,115637
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,SPAIN,94,4328
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,SWEDEN,120,2420
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,TAIWAN,36617,872464
2023,02,CAVIAR SUBSTITUTE OTHER PREPARATIONS,VIETNAM,3970,47163
2023,02,CLAM GEODUCK DRIED/SALTED/BRINE,CANADA,151,3486
2023,02,CLAM JUICE,GUATEMALA,2058,4354
2023,02,CLAM JUICE,NETHERLANDS,7286,21924
2023,02,CLAM JUICE,NEW ZEALAND,6295,19514
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP > 0.68KG,CHINA,143978,624251
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP > 0.68KG,INDONESIA,4670,16500
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP > 0.68KG,PORTUGAL,1705,14118
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP > 0.68KG,THAILAND,19307,47943
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP > 0.68KG,VIETNAM,89018,261892
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP NOT > 0.68KG,CHINA,65005,220619
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP NOT > 0.68KG,INDONESIA,59490,145502
2023,02,CLAM NSPF BOILED CANNED WHETHER OR NOT MINCED/CHOP NOT > 0.68KG,VIETNAM,19051,58350
2023,02,CLAM NSPF DRIED/SALTED/BRINE,CANADA,4146,21368
2023,02,CLAM NSPF DRIED/SALTED/BRINE,CHINA,33646,155626
2023,02,CLAM NSPF FROZEN,CANADA,136164,667694
2023,02,CLAM NSPF FROZEN,CHINA,513,2415
2023,02,CLAM NSPF FROZEN,ECUADOR,239,5262
2023,02,CLAM NSPF FROZEN,MEXICO,3436,15630
2023,02,CLAM NSPF FROZEN,VIETNAM,13158,42203
2023,02,CLAM NSPF LIVE/FRESH,CANADA,49112,420584
2023,02,CLAM NSPF LIVE/FRESH,MEXICO,32564,146269
2023,02,CLAM NSPF LIVE/FRESH,NETHERLANDS,216,3300
2023,02,CLAM NSPF LIVE/FRESH,NEW ZEALAND,22774,110959
2023,02,CLAM NSPF PREPARED/PRESERVED,CHINA,531976,903126
2023,02,CLAM NSPF PREPARED/PRESERVED,JAPAN,160,4119
2023,02,CLAM NSPF PREPARED/PRESERVED,SOUTH KOREA,200,2173
2023,02,CLAM NSPF PREPARED/PRESERVED,THAILAND,6654,41505
2023,02,CLAM NSPF PREPARED/PRESERVED,VIETNAM,61054,186278
2023,02,CLAM RAZOR CANNED,CHINA,28883,70428
2023,02,CLAM RAZOR CANNED,SPAIN,130,7270
2023,02,"CLAM,COCKLES,ARK SHELLS NSPF PRODUCTS PREPARED DINNERS",PHILIPPINES,11047,39256
2023,02,COBIA FRESH,BRAZIL,1015,9345
2023,02,COBIA FRESH,MEXICO,801,7585
2023,02,"COCKLES,ARK SHELLS NSPF DRIED/SALTED/BRINE",SPAIN,180,3120
2023,02,"COCKLES,ARK SHELLS NSPF DRIED/SALTED/BRINE",VIETNAM,3143,15177
2023,02,"COCKLES,ARK SHELLS NSPF FROZEN",VIETNAM,3001,9241
2023,02,"COCKLES,ARK SHELLS NSPF LIVE/FRESH",NEW ZEALAND,18073,102606
2023,02,"COCKLES,ARK SHELLS NSPF PREPARED/PRESERVED",CHINA,9257,48940
2023,02,"COCKLES,ARK SHELLS NSPF PREPARED/PRESERVED",SOUTH KOREA,202,2120
2023,02,"COCKLES,ARK SHELLS NSPF PREPARED/PRESERVED",SPAIN,373,10736
2023,02,"COCKLES,ARK SHELLS NSPF PREPARED/PRESERVED",VIETNAM,4082,27885
2023,02,CONCH NSPF FROZEN,BELIZE,20865,328900
2023,02,CONCH NSPF FROZEN,NICARAGUA,10206,185625
2023,02,CONCH NSPF FROZEN,ST.VINCENT-GRENADINE,20807,410761
2023,02,CONCH NSPF FROZEN,TURKS & CAICOS IS.,11431,259350
2023,02,CONCH NSPF LIVE/FRESH,ST.KITTS-NEVIS,627,9395
2023,02,CRAB DUNGENESS FROZEN,CANADA,8857,196251
2023,02,CRAB NSPF DRIED/SALTED/BRINE,MEXICO,1310,53614
2023,02,CRAB NSPF FROZEN,AUSTRALIA,16,2254
2023,02,CRAB NSPF FROZEN,BAHAMAS,27680,420680
2023,02,CRAB NSPF FROZEN,BAHRAIN,58456,253575
2023,02,CRAB NSPF FROZEN,BANGLADESH,13500,266050
2023,02,CRAB NSPF FROZEN,BELIZE,5211,50700
2023,02,CRAB NSPF FROZEN,BURMA,24600,375308
2023,02,CRAB NSPF FROZEN,CANADA,83766,1262782
2023,02,CRAB NSPF FROZEN,CHINA,201233,632733
2023,02,CRAB NSPF FROZEN,JAPAN,11452,38779
2023,02,CRAB NSPF FROZEN,MEXICO,48423,253038
2023,02,CRAB NSPF FROZEN,OMAN,3521,15157
2023,02,CRAB NSPF FROZEN,SOUTH KOREA,2010,24750
2023,02,CRAB NSPF FROZEN,SRI LANKA,28373,183980
2023,02,CRAB NSPF FROZEN,THAILAND,1826,20625
2023,02,CRAB NSPF FROZEN,VIETNAM,5384,38955
2023,02,CRAB NSPF LIVE/FRESH,BAHAMAS,871,36480
2023,02,CRAB NSPF LIVE/FRESH,CANADA,19517,179701
2023,02,CRAB NSPF LIVE/FRESH,JAPAN,7605,167586
2023,02,CRAB NSPF LIVE/FRESH,NORWAY,41499,1582240
2023,02,CRAB NSPF LIVE/FRESH,SOUTH KOREA,1914,49429
2023,02,CRAB NSPF LIVE/FRESH,SWEDEN,4303,176115
2023,02,CRAB NSPF LIVE/FRESH,UNITED KINGDOM,600,6258
2023,02,CRAB NSPF LIVE/FRESH,VIETNAM,2495,25596
2023,02,CRAB NSPF OTHER PREPARATIONS,JAPAN,108,2801
2023,02,CRAB NSPF OTHER PREPARATIONS,NETHERLANDS,0,9594
2023,02,CRAB NSPF OTHER PREPARATIONS,SOUTH KOREA,15108,151079
2023,02,CRAB NSPF OTHER PREPARATIONS,THAILAND,9364,139175
2023,02,CRAB NSPF OTHER PREPARATIONS,VIETNAM,2640,16409
2023,02,CRAB NSPF OTHER PREPARATIONS IN ATC,THAILAND,840,5950
2023,02,CRAB PRODUCTS PREPARED DINNERS NOT IN ATC,CANADA,589,18291
2023,02,CRAB PRODUCTS PREPARED DINNERS NOT IN ATC,SOUTH KOREA,2132,33037
2023,02,CRAB RED KING (PARALITHODES CAMTSCHATICUS) FROZEN,JAPAN,17,2023
2023,02,CRAB RED KING (PARALITHODES CAMTSCHATICUS) FROZEN,NORWAY,1649,80166
2023,02,CRAB SNOW FROZEN,CANADA,1124935,18515655
2023,02,CRAB SNOW FROZEN,CHILE,509,3631
2023,02,CRAB SNOW FROZEN,GREENLAND,122936,1700085
2023,02,CRAB SNOW FROZEN,NORWAY,69347,860413
2023,02,CRABMEAT KING FROZEN,CHILE,8491,415815
2023,02,CRABMEAT NSPF FRESH,BAHAMAS,1495,16296
2023,02,CRABMEAT NSPF FROZEN,CANADA,152994,2906369
2023,02,CRABMEAT NSPF FROZEN,ECUADOR,100,2427
2023,02,CRABMEAT NSPF FROZEN,MEXICO,3585,48687
2023,02,CRABMEAT NSPF FROZEN,SOUTH KOREA,20645,344292
2023,02,CRABMEAT NSPF FROZEN,THAILAND,2197,76675
2023,02,CRABMEAT NSPF FROZEN,VIETNAM,21862,400191
2023,02,CRABMEAT NSPF IN ATC,CHILE,1361,28981
2023,02,CRABMEAT NSPF IN ATC,CHINA,15227,172484
2023,02,CRABMEAT NSPF IN ATC,COLOMBIA,11644,210732
2023,02,CRABMEAT NSPF IN ATC,INDONESIA,123872,2909584
2023,02,CRABMEAT NSPF IN ATC,MEXICO,11792,322352
2023,02,CRABMEAT NSPF IN ATC,SOUTH KOREA,12247,228900
2023,02,CRABMEAT NSPF IN ATC,THAILAND,19173,56845
2023,02,CRABMEAT NSPF IN ATC,VIETNAM,14893,212668
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,BAHAMAS,340,7500
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,CANADA,545,27691
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,COLOMBIA,1435,32930
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,MEXICO,17061,329736
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,THAILAND,3977,18307
2023,02,CRABMEAT NSPF OTHER PREPARATIONS,VENEZUELA,4168,19192
2023,02,CRABMEAT SNOW (OPILIO) FROZEN,INDIA,18000,126720
2023,02,CRABMEAT SNOW (OPILIO) FROZEN,VIETNAM,7267,200250
2023,02,CRABMEAT SNOW (OPILIO) IN ATC,INDONESIA,8765,425325
2023,02,CRABMEAT SNOW OTHER FROZEN,VIETNAM,8444,315703
2023,02,CRABMEAT SNOW OTHER IN ATC,CHILE,1616,47520
2023,02,CRABMEAT SNOW OTHER IN ATC,INDONESIA,9820,344516
2023,02,CRABMEAT SNOW OTHER IN ATC,SOUTH KOREA,12936,226655
2023,02,CRABMEAT SWIMMING (CALLINECTES) FROZEN,MEXICO,427,12293
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,BRAZIL,544,15084
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,COLOMBIA,25363,631467
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,ECUADOR,354,6095
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,INDONESIA,30074,741485
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,MEXICO,8650,365814
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,NICARAGUA,5718,118616
2023,02,CRABMEAT SWIMMING (CALLINECTES) IN ATC,VENEZUELA,102079,2348126
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) FROZEN,MEXICO,15676,425341
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) FROZEN,PORTUGAL,895,7032
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) FROZEN,SOUTH KOREA,276,2426
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) FROZEN,THAILAND,21408,391994
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) FROZEN,VIETNAM,953,17162
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) IN ATC,CANADA,49558,780398
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) IN ATC,CHINA,175212,2141266
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) IN ATC,ECUADOR,850,17598
2023,02,CRABMEAT SWIMMING (PORTUNIDAE) IN ATC,INDIA,70862,1578036
